<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>SAO J2000 Star Catalog (from HEASARC)</CatalogType>
  <Description>Smithsonian Astrophysical Observatory Star Catalog</Description>
  <VisualMagnitudeLimit>6.5</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>SAO</Author>
  <Date>2007-10-31 18:05:07</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/sao.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9023 Objects.
    File was saved: Mon Jul 06 16:58:37 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    SAO 144889,20.869078,-5.506894,5.500000,Aqr,,
    SAO 144895,20.877566,-8.983300,4.800000,Aqr,,
    SAO 144915,20.899563,-6.889672,6.500000,Aqr,,
    SAO 144957,20.938404,-3.561333,6.500000,Aqr,,
    SAO 144968,20.948343,-9.697508,5.700000,Aqr,,
    SAO 145022,21.009397,-4.730231,6.300000,Aqr,,
    SAO 145050,21.049889,-0.924806,6.300000,Aqr,,
    SAO 145065,21.067985,-5.823056,5.900000,Aqr,,
    SAO 145120,21.122747,-0.765272,6.500000,Aqr,,
    SAO 145152,21.154473,-0.235086,6.500000,Aqr,,
    SAO 145171,21.179703,-9.353933,6.500000,Aqr,,
    SAO 145259,21.277657,-1.607881,6.400000,Aqr,,
    SAO 145278,21.303079,-4.519403,5.700000,Aqr,,
    SAO 145317,21.351196,-4.560094,6.000000,Aqr,,
    SAO 145351,21.382293,-9.319353,6.200000,Aqr,,
    SAO 145376,21.414354,-3.398442,6.400000,Aqr,,
    SAO 145382,21.420301,-9.748611,5.800000,Aqr,,
    SAO 145384,21.421373,-3.556906,5.700000,Aqr,,
    SAO 145457,21.525985,-5.571186,3.100000,Aqr,,
    SAO 145510,21.588235,-3.983153,5.900000,Aqr,,
    SAO 145533,21.626049,-0.390411,6.300000,Aqr,,
    SAO 145537,21.629198,-7.854233,4.800000,Aqr,,
    SAO 145671,21.793923,-5.917333,6.200000,Aqr,,
    SAO 145716,21.872551,-3.175006,6.500000,Aqr,,
    SAO 145731,21.902882,-4.276086,5.900000,Aqr,,
    SAO 145735,21.909961,-3.301122,6.200000,Aqr,,
    SAO 145778,21.970358,-5.424833,6.200000,Aqr,,
    SAO 145784,21.981939,-4.373192,6.400000,Aqr,,
    SAO 145836,22.054568,-6.522478,5.600000,Aqr,,
    SAO 145837,22.055224,-2.155411,4.700000,Aqr,,
    SAO 145853,22.079844,-0.906547,5.200000,Aqr,,
    SAO 145862,22.096398,-0.319828,3.200000,Aqr,,
    SAO 145914,22.172531,-3.894250,6.100000,Aqr,,
    SAO 145916,22.176046,-4.267086,6.100000,Aqr,,
    SAO 145940,22.212170,-4.720706,6.400000,Aqr,,
    SAO 145989,22.276011,-1.596417,6.100000,Aqr,,
    SAO 145991,22.280565,-7.783311,4.300000,Aqr,,
    SAO 145992,22.281285,-9.040031,6.100000,Aqr,,
    SAO 145993,22.285155,-5.387081,5.800000,Aqr,,
    SAO 146004,22.301191,-0.237783,6.400000,Aqr,,
    SAO 146023,22.336645,-7.821161,5.400000,Aqr,,
    SAO 146044,22.360938,-1.387325,4.000000,Aqr,,
    SAO 146062,22.392261,-7.194447,6.100000,Aqr,,
    SAO 146067,22.401919,-4.836864,5.900000,Aqr,,
    SAO 146107,22.480474,-0.020286,4.600000,Aqr,,
    SAO 146108,22.480570,-0.020050,4.400000,Aqr,,
    SAO 146135,22.521775,-6.555028,6.200000,Aqr,,
    SAO 146136,22.521768,-2.911217,6.300000,Aqr,,
    SAO 146160,22.567460,-1.574300,5.900000,Aqr,,
    SAO 146181,22.589273,-0.117486,4.100000,Aqr,,
    SAO 146210,22.629274,-4.228022,5.300000,Aqr,,
    SAO 146216,22.639487,-7.897644,6.400000,Aqr,,
    SAO 146239,22.679998,-3.554086,6.400000,Aqr,,
    SAO 146273,22.720626,-6.963094,6.300000,Aqr,,
    SAO 146362,22.876904,-7.579656,3.800000,Aqr,,
    SAO 146382,22.909483,-7.204719,6.300000,Aqr,,
    SAO 146388,22.919718,-4.987781,5.900000,Aqr,,
    SAO 146404,22.954781,-4.809975,6.400000,Aqr,,
    SAO 146447,23.023234,-7.061222,6.400000,Aqr,,
    SAO 146451,23.025482,-4.711425,6.200000,Aqr,,
    SAO 146465,23.042377,-6.574078,6.500000,Aqr,,
    SAO 146498,23.086056,-7.693736,5.600000,Aqr,,
    SAO 146585,23.238710,-6.049006,4.400000,Aqr,,
    SAO 146593,23.259513,-3.496386,5.500000,Aqr,,
    SAO 146598,23.264863,-9.087714,4.500000,Aqr,,
    SAO 146612,23.280818,-7.726544,5.100000,Aqr,,
    SAO 146620,23.298396,-9.182464,4.600000,Aqr,,
    SAO 146635,23.316025,-9.610672,5.200000,Aqr,,
    SAO 146639,23.323324,-5.124394,5.700000,Aqr,,
    SAO 146652,23.344692,-5.907953,6.300000,Aqr,,
    SAO 146729,23.483504,-9.266153,6.500000,Aqr,,
    SAO 146736,23.492247,-4.532711,6.400000,Aqr,,
    SAO 146748,23.516972,-6.288217,6.400000,Aqr,,
    SAO 146752,23.525413,-4.087344,6.500000,Aqr,,
    SAO 146795,23.592241,-7.464400,6.500000,Aqr,,
    SAO 146919,23.809026,-6.380583,6.300000,Aqr,,
    SAO 146953,23.880703,-8.996617,6.000000,Aqr,,
    SAO 163924,20.844940,-12.544894,6.000000,Aqr,,
    SAO 163953,20.884899,-11.573575,6.400000,Aqr,,
    SAO 164027,20.978311,-14.482683,6.000000,Aqr,,
    SAO 164182,21.159903,-11.371706,4.500000,Aqr,,
    SAO 164204,21.194814,-14.472281,6.400000,Aqr,,
    SAO 164240,21.237977,-10.605239,6.500000,Aqr,,
    SAO 164265,21.266577,-13.202961,6.500000,Aqr,,
    SAO 164279,21.287076,-13.278933,6.200000,Aqr,,
    SAO 164364,21.403194,-12.878156,5.500000,Aqr,,
    SAO 164827,22.036619,-17.903461,6.400000,Aqr,,
    SAO 164861,22.107287,-13.869664,4.400000,Aqr,,
    SAO 164888,22.149725,-18.519714,5.700000,Aqr,,
    SAO 164910,22.177080,-11.564964,5.400000,Aqr,,
    SAO 164923,22.207154,-14.193833,6.200000,Aqr,,
    SAO 164974,22.280033,-12.831453,5.500000,Aqr,,
    SAO 164996,22.316882,-13.305103,6.100000,Aqr,,
    SAO 165044,22.407514,-13.529492,5.900000,Aqr,,
    SAO 165078,22.442877,-16.742367,6.400000,Aqr,,
    SAO 165123,22.500426,-12.915072,6.200000,Aqr,,
    SAO 165127,22.504829,-14.585822,6.400000,Aqr,,
    SAO 165134,22.510785,-10.677975,4.900000,Aqr,,
    SAO 165147,22.528147,-10.905692,6.400000,Aqr,,
    SAO 165252,22.726460,-18.830378,4.900000,Aqr,,
    SAO 165293,22.792538,-19.613311,5.400000,Aqr,,
    SAO 165298,22.795216,-14.056444,5.700000,Aqr,,
    SAO 165308,22.808396,-10.555658,6.100000,Aqr,,
    SAO 165321,22.826531,-13.592589,4.200000,Aqr,,
    SAO 165359,22.891309,-11.616539,5.900000,Aqr,,
    SAO 165375,22.910839,-15.820819,3.500000,Aqr,,
    SAO 165376,22.912627,-16.272014,5.700000,Aqr,,
    SAO 165425,22.993238,-13.070853,6.300000,Aqr,,
    SAO 165481,23.086939,-17.079139,6.300000,Aqr,,
    SAO 165522,23.163849,-14.510833,6.200000,Aqr,,
    SAO 165578,23.244502,-10.688603,6.400000,Aqr,,
    SAO 165609,23.294457,-11.713169,6.400000,Aqr,,
    SAO 165625,23.318526,-13.458878,5.300000,Aqr,,
    SAO 165628,23.323343,-18.075203,6.100000,Aqr,,
    SAO 165658,23.377559,-15.039242,5.300000,Aqr,,
    SAO 165672,23.402164,-18.687517,6.300000,Aqr,,
    SAO 165708,23.468111,-11.449806,6.500000,Aqr,,
    SAO 165780,23.580382,-15.245889,6.100000,Aqr,,
    SAO 165804,23.627656,-13.060278,5.700000,Aqr,,
    SAO 165818,23.663086,-14.221756,5.200000,Aqr,,
    SAO 165828,23.685801,-11.680533,6.100000,Aqr,,
    SAO 165834,23.692914,-18.027114,5.600000,Aqr,,
    SAO 165836,23.696056,-17.816450,5.000000,Aqr,,
    SAO 165841,23.707743,-15.447661,5.400000,Aqr,,
    SAO 165842,23.712038,-14.544914,4.600000,Aqr,,
    SAO 165849,23.730408,-15.284322,5.800000,Aqr,,
    SAO 165854,23.736690,-18.276892,5.300000,Aqr,,
    SAO 165867,23.766925,-18.677953,5.700000,Aqr,,
    SAO 165880,23.787748,-11.910861,5.900000,Aqr,,
    SAO 165905,23.825443,-15.860989,6.400000,Aqr,,
    SAO 165911,23.837424,-9.974208,6.100000,Aqr,,
    SAO 165915,23.842578,-14.401842,5.900000,Aqr,,
    SAO 165918,23.855912,-18.909028,5.300000,Aqr,,
    SAO 165933,23.874987,-14.251072,6.000000,Aqr,,
    SAO 190922,22.158066,-23.658919,6.500000,Aqr,,
    SAO 190945,22.184003,-21.232572,6.100000,Aqr,,
    SAO 190986,22.238321,-21.074247,5.500000,Aqr,,
    SAO 191021,22.283290,-23.140092,6.400000,Aqr,,
    SAO 191083,22.359883,-21.598272,5.400000,Aqr,,
    SAO 191105,22.391909,-24.762608,5.600000,Aqr,,
    SAO 191144,22.436295,-23.682358,6.200000,Aqr,,
    SAO 191235,22.578234,-20.708219,5.300000,Aqr,,
    SAO 191246,22.593466,-23.991117,6.000000,Aqr,,
    SAO 191585,23.023080,-22.790769,6.300000,Aqr,,
    SAO 191604,23.045625,-20.870431,6.200000,Aqr,,
    SAO 191651,23.111356,-23.743128,4.800000,Aqr,,
    SAO 191683,23.157443,-21.172375,3.800000,Aqr,,
    SAO 191687,23.165230,-22.457547,4.900000,Aqr,,
    SAO 191858,23.382839,-20.100511,4.200000,Aqr,,
    SAO 191873,23.401098,-21.774664,6.500000,Aqr,,
    SAO 191900,23.434102,-20.641919,4.500000,Aqr,,
    SAO 191970,23.528334,-21.369417,6.200000,Aqr,,
    SAO 191988,23.554615,-20.914483,4.800000,Aqr,,
    SAO 192218,23.889111,-24.229250,6.200000,Aqr,,
    SAO 227049,16.688981,-48.762969,5.600000,Ara,,
    SAO 227058,16.694523,-49.651233,5.900000,Ara,,
    SAO 227092,16.717611,-46.070639,6.300000,Ara,,
    SAO 227386,16.908755,-49.710864,6.500000,Ara,,
    SAO 227542,17.007531,-48.647744,6.100000,Ara,,
    SAO 227588,17.061591,-47.159872,6.300000,Ara,,
    SAO 227699,17.194141,-48.874147,6.000000,Ara,,
    SAO 227816,17.317555,-46.633922,5.600000,Ara,,
    SAO 227886,17.387799,-47.468106,5.500000,Ara,,
    SAO 227971,17.447633,-45.843503,5.800000,Ara,,
    SAO 228069,17.530711,-49.876256,3.000000,Ara,,
    SAO 228075,17.530296,-46.036403,6.300000,Ara,,
    SAO 228162,17.594320,-46.505625,4.600000,Ara,,
    SAO 228257,17.673214,-49.415525,4.800000,Ara,,
    SAO 228279,17.687834,-46.921875,6.100000,Ara,,
    SAO 228490,17.862370,-45.600619,6.200000,Ara,,
    SAO 228734,18.141682,-45.767275,6.400000,Ara,,
    SAO 244058,16.679019,-51.478344,6.500000,Ara,,
    SAO 244106,16.744372,-53.152075,6.000000,Ara,,
    SAO 244122,16.772542,-58.503742,5.900000,Ara,,
    SAO 244133,16.788753,-58.341381,5.800000,Ara,,
    SAO 244168,16.829755,-59.041481,3.700000,Ara,,
    SAO 244245,16.900126,-57.909569,6.000000,Ara,,
    SAO 244285,16.941295,-52.283850,6.200000,Ara,,
    SAO 244313,16.971646,-50.641364,5.700000,Ara,,
    SAO 244315,16.977006,-55.990133,3.100000,Ara,,
    SAO 244331,16.993072,-53.160567,4.100000,Ara,,
    SAO 244338,17.001724,-54.596883,5.900000,Ara,,
    SAO 244356,17.018589,-56.554964,6.500000,Ara,,
    SAO 244362,17.029829,-58.958256,6.300000,Ara,,
    SAO 244388,17.052432,-53.236919,5.400000,Ara,,
    SAO 244401,17.073515,-57.712244,5.900000,Ara,,
    SAO 244539,17.237010,-56.888219,6.000000,Ara,,
    SAO 244613,17.320102,-59.694567,6.000000,Ara,,
    SAO 244631,17.325083,-50.063206,6.500000,Ara,,
    SAO 244678,17.381957,-58.010206,5.900000,Ara,,
    SAO 244685,17.385247,-56.525325,5.800000,Ara,,
    SAO 244725,17.421673,-55.529894,2.800000,Ara,,
    SAO 244726,17.423229,-56.377614,3.500000,Ara,,
    SAO 244734,17.433326,-50.633603,5.200000,Ara,,
    SAO 244749,17.448964,-51.949067,6.500000,Ara,,
    SAO 244755,17.453448,-50.630286,6.100000,Ara,,
    SAO 244763,17.466008,-52.296958,5.800000,Ara,,
    SAO 244770,17.477411,-55.169650,6.000000,Ara,,
    SAO 244808,17.523065,-56.920528,6.300000,Ara,,
    SAO 244866,17.593039,-59.846061,6.400000,Ara,,
    SAO 244870,17.588883,-53.352806,6.300000,Ara,,
    SAO 244894,17.624226,-50.059964,5.900000,Ara,,
    SAO 244896,17.634902,-54.500386,5.300000,Ara,,
    SAO 244954,17.701084,-50.510572,6.200000,Ara,,
    SAO 244981,17.735750,-51.834111,5.300000,Ara,,
    SAO 245044,17.810517,-55.401931,6.300000,Ara,,
    SAO 245065,17.841180,-53.612239,5.900000,Ara,,
    SAO 245072,17.853043,-53.130550,6.400000,Ara,,
    SAO 245075,17.857181,-53.838217,6.500000,Ara,,
    SAO 245133,17.961882,-56.896397,6.500000,Ara,,
    SAO 245242,18.110510,-50.091678,3.900000,Ara,,
    SAO 253638,16.647970,-60.990172,6.200000,Ara,,
    SAO 253651,16.680681,-60.446222,6.200000,Ara,,
    SAO 253734,16.923518,-63.269847,6.100000,Ara,,
    SAO 253818,17.168362,-61.675369,6.500000,Ara,,
    SAO 253827,17.221534,-67.196700,5.900000,Ara,,
    SAO 253903,17.400273,-62.864144,5.900000,Ara,,
    SAO 253908,17.405193,-60.673531,6.000000,Ara,,
    SAO 253928,17.468798,-63.036503,6.400000,Ara,,
    SAO 253945,17.518321,-60.683778,3.800000,Ara,,
    SAO 56285,3.255698,30.556797,5.500000,Ari,,
    SAO 56323,3.294467,31.126808,6.500000,Ari,,
    SAO 74966,1.835707,22.275358,6.200000,Ari,,
    SAO 75012,1.910667,20.807981,2.700000,Ari,,
    SAO 75030,1.930838,23.577378,6.000000,Ari,,
    SAO 75051,1.965480,23.596083,4.800000,Ari,,
    SAO 75077,1.993239,21.058336,6.100000,Ari,,
    SAO 75093,2.025918,23.395161,6.500000,Ari,,
    SAO 75114,2.060929,25.935619,5.700000,Ari,,
    SAO 75146,2.109416,22.648322,5.100000,Ari,,
    SAO 75149,2.113679,25.704692,6.000000,Ari,,
    SAO 75151,2.119555,23.462392,2.200000,Ari,,
    SAO 75171,2.157040,25.939825,5.100000,Ari,,
    SAO 75188,2.186679,25.936833,6.200000,Ari,,
    SAO 75203,2.210425,24.167689,6.200000,Ari,,
    SAO 75204,2.213351,21.210931,5.400000,Ari,,
    SAO 75238,2.261881,25.043086,5.600000,Ari,,
    SAO 75239,2.262788,25.783025,5.800000,Ari,,
    SAO 75262,2.286202,23.767981,6.500000,Ari,,
    SAO 75277,2.316118,23.167856,6.400000,Ari,,
    SAO 75370,2.451951,27.013208,6.200000,Ari,,
    SAO 75398,2.487116,23.468836,6.100000,Ari,,
    SAO 75407,2.508985,25.234908,5.900000,Ari,,
    SAO 75495,2.646938,21.961375,5.400000,Ari,,
    SAO 75510,2.678082,27.060833,5.400000,Ari,,
    SAO 75532,2.724198,27.707156,4.600000,Ari,,
    SAO 75539,2.730895,25.638042,6.400000,Ari,,
    SAO 75578,2.798478,29.247167,4.600000,Ari,,
    SAO 75588,2.812752,25.188075,5.900000,Ari,,
    SAO 75596,2.833062,27.260536,3.700000,Ari,,
    SAO 75651,2.937747,29.164239,6.500000,Ari,,
    SAO 75662,2.968115,20.668747,5.900000,Ari,,
    SAO 75673,2.986860,21.340306,4.600000,Ari,,
    SAO 75693,3.031705,26.462344,5.900000,Ari,,
    SAO 75709,3.058408,28.269772,6.300000,Ari,,
    SAO 75723,3.090743,25.255278,5.400000,Ari,,
    SAO 75757,3.160205,29.077081,5.600000,Ari,,
    SAO 75762,3.169098,27.819897,6.400000,Ari,,
    SAO 75771,3.174180,26.896347,6.100000,Ari,,
    SAO 75788,3.203956,27.257039,5.600000,Ari,,
    SAO 75810,3.248360,21.044458,5.000000,Ari,,
    SAO 75863,3.332167,27.071111,5.900000,Ari,,
    SAO 75871,3.339002,29.048458,4.700000,Ari,,
    SAO 75875,3.340438,25.662758,6.400000,Ari,,
    SAO 75886,3.353786,21.146997,5.200000,Ari,,
    SAO 75892,3.369976,27.607472,5.600000,Ari,,
    SAO 75899,3.379235,20.741914,5.300000,Ari,,
    SAO 75912,3.405127,24.724114,5.700000,Ari,,
    SAO 75915,3.407249,20.803536,5.900000,Ari,,
    SAO 75927,3.443118,28.714964,6.500000,Ari,,
    SAO 75945,3.474046,22.804175,6.100000,Ari,,
    SAO 92637,1.803033,16.955561,5.700000,Ari,,
    SAO 92659,1.847768,11.043417,5.900000,Ari,,
    SAO 92680,1.892168,19.295850,4.800000,Ari,,
    SAO 92681,1.892174,19.293669,4.800000,Ari,,
    SAO 92721,1.955844,17.817522,5.200000,Ari,,
    SAO 92739,1.990514,12.294961,6.100000,Ari,,
    SAO 92763,2.043109,13.476547,6.300000,Ari,,
    SAO 92774,2.061836,18.253297,6.400000,Ari,,
    SAO 92801,2.129452,18.029319,6.500000,Ari,,
    SAO 92810,2.156423,17.224311,6.400000,Ari,,
    SAO 92822,2.177108,19.500336,5.900000,Ari,,
    SAO 92841,2.217582,15.279828,6.000000,Ari,,
    SAO 92877,2.302095,19.901175,5.700000,Ari,,
    SAO 92932,2.413626,10.610656,5.500000,Ari,,
    SAO 92979,2.510675,19.855250,6.100000,Ari,,
    SAO 92983,2.515107,17.703833,6.400000,Ari,,
    SAO 92998,2.548380,15.034653,6.100000,Ari,,
    SAO 93022,2.610525,12.447672,5.700000,Ari,,
    SAO 93062,2.706103,20.011536,5.700000,Ari,,
    SAO 93067,2.708034,10.741742,6.300000,Ari,,
    SAO 93081,2.738646,17.764006,6.500000,Ari,,
    SAO 93082,2.742484,15.311756,5.800000,Ari,,
    SAO 93083,2.749327,12.445778,5.200000,Ari,,
    SAO 93118,2.808918,18.283719,6.000000,Ari,,
    SAO 93127,2.821533,17.464278,5.300000,Ari,,
    SAO 93144,2.858222,15.082019,5.500000,Ari,,
    SAO 93189,2.930137,18.331628,5.900000,Ari,,
    SAO 93195,2.940594,18.023161,5.600000,Ari,,
    SAO 93232,3.012262,10.870414,6.200000,Ari,,
    SAO 93276,3.106581,13.187317,5.800000,Ari,,
    SAO 93284,3.123793,17.880044,6.100000,Ari,,
    SAO 93293,3.139213,18.795036,6.500000,Ari,,
    SAO 93320,3.177463,11.872544,5.900000,Ari,,
    SAO 93327,3.189426,13.047797,6.400000,Ari,,
    SAO 93328,3.193820,19.726703,4.500000,Ari,,
    SAO 25019,5.111283,51.597731,5.000000,Aur,,
    SAO 25087,5.245674,53.213978,6.200000,Aur,,
    SAO 25112,5.288291,53.586061,6.500000,Aur,,
    SAO 25276,5.609791,54.429078,6.000000,Aur,,
    SAO 25319,5.688982,53.481206,6.400000,Aur,,
    SAO 25371,5.783340,51.521028,6.500000,Aur,,
    SAO 25411,5.848980,51.514522,6.400000,Aur,,
    SAO 25450,5.914102,55.707033,4.900000,Aur,,
    SAO 25467,5.937336,51.803942,6.500000,Aur,,
    SAO 25502,5.992119,54.284689,3.900000,Aur,,
    SAO 25504,5.996024,55.320911,6.500000,Aur,,
    SAO 25505,5.996694,54.547306,6.300000,Aur,,
    SAO 25548,6.074739,51.573414,6.300000,Aur,,
    SAO 25613,6.196122,52.647108,6.300000,Aur,,
    SAO 25630,6.229242,51.172411,6.300000,Aur,,
    SAO 25681,6.362833,53.452097,5.400000,Aur,,
    SAO 39799,4.852589,48.740547,5.800000,Aur,,
    SAO 39826,4.879942,42.586633,5.600000,Aur,,
    SAO 39851,4.914239,44.060914,6.000000,Aur,,
    SAO 39955,5.032817,43.823250,3.500000,Aur,,
    SAO 39966,5.041301,41.075806,3.900000,Aur,,
    SAO 39979,5.055180,41.441647,6.200000,Aur,,
    SAO 39988,5.071208,45.779356,6.500000,Aur,,
    SAO 40026,5.108578,41.234489,3.300000,Aur,,
    SAO 40029,5.113790,43.174736,6.200000,Aur,,
    SAO 40077,5.178583,46.962142,5.600000,Aur,,
    SAO 40186,5.278155,45.998050,0.200000,Aur,,
    SAO 40214,5.304411,42.792331,5.900000,Aur,,
    SAO 40224,5.311231,40.465058,6.300000,Aur,,
    SAO 40233,5.319018,40.099058,4.900000,Aur,,
    SAO 40248,5.337456,41.086147,5.500000,Aur,,
    SAO 40251,5.344236,46.963964,6.500000,Aur,,
    SAO 40269,5.363452,41.804708,5.100000,Aur,,
    SAO 40290,5.380647,41.029336,5.600000,Aur,,
    SAO 40387,5.513463,41.461886,6.100000,Aur,,
    SAO 40426,5.557969,42.108989,6.300000,Aur,,
    SAO 40466,5.604419,47.715522,6.000000,Aur,,
    SAO 40481,5.614562,40.182156,6.200000,Aur,,
    SAO 40583,5.765009,49.826286,5.500000,Aur,,
    SAO 40584,5.763741,40.507172,6.500000,Aur,,
    SAO 40609,5.787432,42.526808,6.400000,Aur,,
    SAO 40707,5.932396,41.323308,6.500000,Aur,,
    SAO 40720,5.951350,49.029519,6.400000,Aur,,
    SAO 40743,5.989389,49.924367,6.100000,Aur,,
    SAO 40750,5.992148,44.947422,2.100000,Aur,,
    SAO 40756,5.998923,45.936836,4.600000,Aur,,
    SAO 40769,6.005268,44.591994,6.400000,Aur,,
    SAO 40778,6.016278,47.901947,5.700000,Aur,,
    SAO 40789,6.028590,48.959619,6.200000,Aur,,
    SAO 40801,6.046861,49.905542,6.000000,Aur,,
    SAO 40802,6.045866,47.809517,6.500000,Aur,,
    SAO 40808,6.048224,43.378483,6.500000,Aur,,
    SAO 40818,6.054998,42.911514,6.100000,Aur,,
    SAO 40840,6.084285,42.981708,5.900000,Aur,,
    SAO 40844,6.097933,48.249478,6.500000,Aur,,
    SAO 40868,6.124126,41.854225,6.300000,Aur,,
    SAO 40881,6.139724,41.055589,6.400000,Aur,,
    SAO 40925,6.193507,48.711108,6.100000,Aur,,
    SAO 40999,6.292959,46.424222,6.500000,Aur,,
    SAO 41010,6.304682,46.360539,6.500000,Aur,,
    SAO 41076,6.414971,49.287947,5.100000,Aur,,
    SAO 41109,6.464198,47.405314,6.300000,Aur,,
    SAO 41130,6.500835,46.685603,6.000000,Aur,,
    SAO 41239,6.655526,42.488833,5.100000,Aur,,
    SAO 41245,6.666110,44.013922,6.500000,Aur,,
    SAO 41288,6.718049,44.524519,5.200000,Aur,,
    SAO 41330,6.778984,43.577436,5.300000,Aur,,
    SAO 41346,6.794323,48.789564,5.300000,Aur,,
    SAO 41380,6.846096,41.781428,5.000000,Aur,,
    SAO 41406,6.885446,44.839306,6.100000,Aur,,
    SAO 41426,6.920875,45.826497,6.500000,Aur,,
    SAO 41429,6.920758,43.910011,6.000000,Aur,,
    SAO 41446,6.942294,46.274189,5.800000,Aur,,
    SAO 41450,6.948883,46.705022,6.000000,Aur,,
    SAO 41679,7.300612,40.883442,5.800000,Aur,,
    SAO 41738,7.402350,40.672311,5.300000,Aur,,
    SAO 57393,4.730075,32.865397,6.500000,Aur,,
    SAO 57441,4.820229,31.437417,5.800000,Aur,,
    SAO 57444,4.821957,32.588275,5.900000,Aur,,
    SAO 57475,4.877215,36.703108,5.000000,Aur,,
    SAO 57511,4.938872,36.168972,6.200000,Aur,,
    SAO 57522,4.949893,33.166083,2.900000,Aur,,
    SAO 57548,4.987601,37.890167,5.000000,Aur,,
    SAO 57559,5.005078,39.394814,6.000000,Aur,,
    SAO 57610,5.070687,30.494833,6.400000,Aur,,
    SAO 57614,5.076906,32.320297,6.400000,Aur,,
    SAO 57629,5.100252,35.936747,6.400000,Aur,,
    SAO 57704,5.171921,37.302025,6.200000,Aur,,
    SAO 57754,5.221477,37.337050,6.500000,Aur,,
    SAO 57755,5.223806,38.484447,4.800000,Aur,,
    SAO 57799,5.256776,32.687692,5.100000,Aur,,
    SAO 57816,5.271735,34.311967,5.800000,Aur,,
    SAO 57853,5.302968,33.371639,4.800000,Aur,,
    SAO 57858,5.305241,33.767211,6.100000,Aur,,
    SAO 57884,5.316672,33.748453,5.400000,Aur,,
    SAO 57893,5.323212,33.985603,6.500000,Aur,,
    SAO 57906,5.333581,33.957903,5.200000,Aur,,
    SAO 57981,5.410875,37.385425,5.200000,Aur,,
    SAO 57987,5.410647,31.223894,6.400000,Aur,,
    SAO 57988,5.410697,31.143136,5.900000,Aur,,
    SAO 57999,5.420271,34.855208,6.500000,Aur,,
    SAO 58028,5.446908,34.391750,5.900000,Aur,,
    SAO 58029,5.448410,35.457314,6.300000,Aur,,
    SAO 58030,5.447590,33.262658,6.300000,Aur,,
    SAO 58040,5.452319,30.208511,5.700000,Aur,,
    SAO 58051,5.460805,34.475733,5.300000,Aur,,
    SAO 58129,5.512524,39.825789,6.500000,Aur,,
    SAO 58164,5.545467,32.192061,4.900000,Aur,,
    SAO 58177,5.554322,32.289725,6.500000,Aur,,
    SAO 58179,5.557635,32.800983,6.500000,Aur,,
    SAO 58182,5.560569,34.725728,6.000000,Aur,,
    SAO 58263,5.629373,33.559081,6.400000,Aur,,
    SAO 58280,5.643912,30.492406,5.500000,Aur,,
    SAO 58319,5.676679,31.358328,6.000000,Aur,,
    SAO 58465,5.819575,39.181183,4.600000,Aur,,
    SAO 58496,5.850688,37.305664,5.000000,Aur,,
    SAO 58502,5.858163,39.148506,4.200000,Aur,,
    SAO 58504,5.857138,32.124919,6.400000,Aur,,
    SAO 58524,5.877625,39.574386,6.500000,Aur,,
    SAO 58528,5.877773,33.917303,6.400000,Aur,,
    SAO 58569,5.916395,31.701614,5.800000,Aur,,
    SAO 58636,5.995361,37.212406,2.700000,Aur,,
    SAO 58657,6.019495,31.034803,6.000000,Aur,,
    SAO 58688,6.048645,32.635778,6.200000,Aur,,
    SAO 58716,6.084061,37.964286,6.400000,Aur,,
    SAO 58727,6.092780,33.599078,6.100000,Aur,,
    SAO 58739,6.102351,35.387600,6.100000,Aur,,
    SAO 58749,6.109750,38.482672,5.300000,Aur,,
    SAO 58852,6.205621,32.693428,6.000000,Aur,,
    SAO 58905,6.260836,36.148692,6.400000,Aur,,
    SAO 59096,6.459848,32.563142,6.400000,Aur,,
    SAO 59128,6.476137,30.493025,5.000000,Aur,,
    SAO 59194,6.540890,32.454872,5.600000,Aur,,
    SAO 59222,6.561861,33.024272,6.400000,Aur,,
    SAO 59280,6.609129,38.445300,5.100000,Aur,,
    SAO 59316,6.644316,39.390825,5.700000,Aur,,
    SAO 59319,6.646994,39.902489,5.300000,Aur,,
    SAO 59365,6.693764,35.932039,6.300000,Aur,,
    SAO 59406,6.720512,37.146844,6.200000,Aur,,
    SAO 59425,6.736833,36.109592,6.300000,Aur,,
    SAO 59571,6.883743,38.869164,6.100000,Aur,,
    SAO 59574,6.884279,35.788497,6.200000,Aur,,
    SAO 59576,6.887053,38.437931,6.300000,Aur,,
    SAO 59589,6.899168,38.505039,6.200000,Aur,,
    SAO 59658,6.984122,38.052328,6.100000,Aur,,
