<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Bright Stars Catalog (from HEASARC)</CatalogType>
  <Description>Bright Star Catalog</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Hoffleit, Warren</Author>
  <Date>2014-01-31 14:09:17</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/bsc5p.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9096 Objects.
    File was saved: Mon Jul 06 16:49:58 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    HR 8376,21.970360,-5.424700,6.330000,Aqr,,
    HR 8382,21.981947,-4.373100,6.220000,Aqr,,
    HR 8390,22.018053,0.605000,5.580000,Aqr,28 Aqr,
    HR 8394,22.036640,-17.903600,6.280000,Aqr,,
    HR 8396,22.040720,-16.964200,6.370000,Aqr,29 Aqr,
    HR 8401,22.054553,-6.522500,5.540000,Aqr,30 Aqr,
    HR 8402,22.055247,-2.155300,4.690000,Aqr,31Omi Aqr,
    HR 8410,22.079833,-0.906700,5.300000,Aqr,32 Aqr,
    HR 8414,22.096387,-0.319700,2.960000,Aqr,34Alp Aqr,
    HR 8418,22.107280,-13.869700,4.270000,Aqr,33Iot Aqr,
    HR 8439,22.149720,-18.519700,5.810000,Aqr,35 Aqr,
    HR 8451,22.172527,-3.894200,6.270000,Aqr,,
    HR 8452,22.177080,-11.565000,5.460000,Aqr,38 Aqr,
    HR 8453,22.176053,-4.267200,6.010000,Aqr,,
    HR 8457,22.184000,-21.232500,6.090000,Aqr,,
    HR 8462,22.207167,-14.193900,6.030000,Aqr,39 Aqr,
    HR 8467,22.212167,-4.720800,6.390000,Aqr,,
    HR 8480,22.238333,-21.074200,5.320000,Aqr,41 Aqr,
    HR 8495,22.276000,-1.596400,6.150000,Aqr,,
    HR 8496,22.280027,-12.831400,5.340000,Aqr,42 Aqr,
    HR 8497,22.283280,-23.140000,6.170000,Aqr,,
    HR 8499,22.280553,-7.783300,4.160000,Aqr,43The Aqr,
    HR 8500,22.281280,-9.040000,5.790000,Aqr,,
    HR 8504,22.285140,-5.387200,5.750000,Aqr,44 Aqr,
    HR 8507,22.301193,-0.237800,6.390000,Aqr,,
    HR 8508,22.316887,-13.305000,5.950000,Aqr,45 Aqr,
    HR 8512,22.336640,-7.821100,5.370000,Aqr,46Rho Aqr,
    HR 8516,22.359887,-21.598300,5.130000,Aqr,47 Aqr,
    HR 8518,22.360947,-1.387200,3.840000,Aqr,48Gam Aqr,
    HR 8529,22.391920,-24.762500,5.530000,Aqr,49 Aqr,
    HR 8530,22.392253,-7.194400,5.930000,Aqr,,
    HR 8533,22.401913,-4.836900,5.780000,Aqr,51 Aqr,
    HR 8534,22.407527,-13.529400,5.760000,Aqr,50 Aqr,
    HR 8539,22.421280,1.377500,4.660000,Aqr,52Pi Aqr,
    HR 8542,22.436307,-23.682500,6.290000,Aqr,,
    HR 8544,22.442833,-16.741400,6.570000,Aqr,53 Aqr,
    HR 8545,22.442887,-16.742500,6.350000,Aqr,53 Aqr,
    HR 8558,22.480473,-0.020300,4.590000,Aqr,55Zet1Aqr,
    HR 8559,22.480580,-0.020000,4.420000,Aqr,55Zet2Aqr,
    HR 8565,22.500420,-12.915000,6.400000,Aqr,,
    HR 8567,22.504833,-14.585800,6.370000,Aqr,56 Aqr,
    HR 8573,22.510780,-10.678100,4.820000,Aqr,57Sig Aqr,
    HR 8580,22.521780,-2.911100,6.160000,Aqr,,
    HR 8581,22.521780,-6.555000,6.140000,Aqr,,
    HR 8583,22.528140,-10.905600,6.380000,Aqr,58 Aqr,
    HR 8590,22.567473,-1.574200,5.890000,Aqr,60 Aqr,
    HR 8592,22.578220,-20.708300,5.200000,Aqr,59Ups Aqr,
    HR 8596,22.593473,-23.991100,5.970000,Aqr,,
    HR 8597,22.589280,-0.117500,4.020000,Aqr,62Eta Aqr,
    HR 8610,22.629280,-4.228100,5.030000,Aqr,63Kap Aqr,
    HR 8612,22.639500,-7.897800,6.230000,Aqr,,
    HR 8629,22.680000,-3.554200,6.310000,Aqr,,
    HR 8645,22.717640,-8.311700,6.450000,Aqr,,
    HR 8647,22.720640,-6.962800,6.410000,Aqr,67 Aqr,
    HR 8649,22.726473,-18.830300,4.690000,Aqr,66 Aqr,
    HR 8670,22.792527,-19.613300,5.260000,Aqr,68 Aqr,
    HR 8673,22.795220,-14.056400,5.660000,Aqr,69Tau1Aqr,
    HR 8676,22.808387,-10.555600,6.190000,Aqr,70 Aqr,
    HR 8679,22.826527,-13.592500,4.010000,Aqr,71Tau2Aqr,
    HR 8698,22.876913,-7.579700,3.740000,Aqr,73Lam Aqr,
    HR 8704,22.891307,-11.616700,5.800000,Aqr,74 Aqr,
    HR 8709,22.910833,-15.820800,3.270000,Aqr,76Del Aqr,
    HR 8710,22.909473,-7.204700,6.190000,Aqr,78 Aqr,
    HR 8711,22.912640,-16.271900,5.560000,Aqr,77 Aqr,
    HR 8716,22.919720,-4.987800,5.720000,Aqr,,
    HR 8727,22.954780,-4.810000,6.310000,Aqr,,
    HR 8741,22.993247,-13.070800,6.070000,Aqr,,
    HR 8756,23.023053,-22.790800,6.280000,Aqr,,
    HR 8757,23.023220,-7.061100,6.210000,Aqr,81 Aqr,
    HR 8759,23.025473,-4.711400,5.940000,Aqr,,
    HR 8763,23.042387,-6.574200,6.150000,Aqr,82 Aqr,
    HR 8764,23.045640,-20.870600,5.970000,Aqr,,
    HR 8772,23.065913,-4.795300,6.680000,Aqr,,
    HR 8782,23.086053,-7.693600,5.430000,Aqr,83 Aqr,
    HR 8783,23.086887,-17.079200,6.140000,Aqr,,
    HR 8789,23.111360,-23.743100,4.470000,Aqr,86 Aqr,
    HR 8812,23.157447,-21.172500,3.660000,Aqr,88 Aqr,
    HR 8816,23.163780,-14.510600,6.420000,Aqr,,
    HR 8817,23.165220,-22.457500,4.690000,Aqr,89 Aqr,
    HR 8834,23.238720,-6.048900,4.220000,Aqr,90Phi Aqr,
    HR 8836,23.244500,-10.688600,6.120000,Aqr,,
    HR 8840,23.259527,-3.496400,5.550000,Aqr,,
    HR 8841,23.264860,-9.087800,4.210000,Aqr,91Psi1Aqr,
    HR 8850,23.280807,-7.726700,5.060000,Aqr,92Chi Aqr,
    HR 8856,23.294447,-11.713100,6.340000,Aqr,,
    HR 8858,23.298387,-9.182500,4.390000,Aqr,93Psi2Aqr,
    HR 8865,23.316027,-9.610800,4.980000,Aqr,95Psi3Aqr,
    HR 8866,23.318527,-13.458900,5.080000,Aqr,94 Aqr,
    HR 8868,23.323333,-5.124400,5.550000,Aqr,96 Aqr,
    HR 8869,23.323360,-18.075300,5.930000,Aqr,,
    HR 8879,23.344693,-5.908100,6.170000,Aqr,,
    HR 8890,23.377553,-15.039200,5.200000,Aqr,97 Aqr,
    HR 8892,23.382833,-20.100600,3.970000,Aqr,98 Aqr,
    HR 8900,23.402167,-18.687500,6.190000,Aqr,,
    HR 8906,23.434113,-20.641900,4.390000,Aqr,99 Aqr,
    HR 8917,23.468113,-11.449700,6.370000,Aqr,,
    HR 8921,23.483500,-9.266100,6.180000,Aqr,,
    HR 8924,23.492253,-4.532800,6.250000,Aqr,,
    HR 8928,23.516973,-6.288300,6.390000,Aqr,,
    HR 8931,23.525420,-4.087200,6.490000,Aqr,,
    HR 8932,23.528360,-21.369400,6.290000,Aqr,100 Aqr,
    HR 8939,23.554613,-20.914400,4.710000,Aqr,101 Aqr,
    HR 8946,23.580387,-15.245800,5.960000,Aqr,,
    HR 8951,23.592253,-7.464400,6.390000,Aqr,,
    HR 8958,23.627667,-13.060300,5.650000,Aqr,,
    HR 8968,23.663087,-14.221700,5.000000,Aqr,102Ome1Aqr,
    HR 8978,23.685280,-24.160300,6.600000,Aqr,,
    HR 8979,23.685807,-11.680600,5.890000,Aqr,,
    HR 8980,23.692913,-18.027200,5.340000,Aqr,103 Aqr,
    HR 8982,23.696053,-17.816400,4.820000,Aqr,104 Aqr,
    HR 8987,23.707747,-15.447800,5.280000,Aqr,,
    HR 8988,23.712027,-14.545000,4.490000,Aqr,105Ome2Aqr,
    HR 8992,23.730413,-15.284400,6.360000,Aqr,,
    HR 8998,23.736693,-18.276900,5.240000,Aqr,106 Aqr,
    HR 9002,23.766920,-18.678100,5.290000,Aqr,107 Aqr,
    HR 9009,23.787753,-11.910800,5.730000,Aqr,,
    HR 9014,23.809027,-6.380600,6.070000,Aqr,,
    HR 9021,23.825447,-15.861100,6.240000,Aqr,,
    HR 9027,23.837413,-9.974200,5.940000,Aqr,,
    HR 9029,23.842587,-14.401900,5.720000,Aqr,,
    HR 9031,23.855913,-18.908900,5.180000,Aqr,108 Aqr,
    HR 9037,23.875000,-14.251100,5.870000,Aqr,,
    HR 9040,23.880693,-8.996700,5.750000,Aqr,,
    HR 9043,23.889113,-24.229200,6.240000,Aqr,,
    HR 6167,16.647973,-60.990300,6.180000,Ara,,
    HR 6177,16.680693,-60.446100,6.180000,Ara,,
    HR 6187,16.688973,-48.763100,5.650000,Ara,,
    HR 6188,16.694500,-49.651700,5.650000,Ara,,
    HR 6197,16.717613,-46.070600,6.230000,Ara,,
    HR 6207,16.744387,-53.152500,5.960000,Ara,,
    HR 6215,16.772553,-58.503600,5.740000,Ara,,
    HR 6219,16.788753,-58.341400,5.580000,Ara,,
    HR 6229,16.829747,-59.041400,3.760000,Ara,Eta Ara,
    HR 6236,16.843307,-50.045600,6.470000,Ara,,
    HR 6251,16.900140,-57.909400,5.940000,Ara,,
    HR 6253,16.923527,-63.269700,6.020000,Ara,,
    HR 6274,16.935807,-50.675000,6.330000,Ara,,
    HR 6275,16.941307,-52.283900,5.940000,Ara,,
    HR 6285,16.977000,-55.990300,3.130000,Ara,Zet Ara,
    HR 6289,16.971667,-50.641100,5.550000,Ara,,
    HR 6295,16.993087,-53.160600,4.060000,Ara,Eps1Ara,
    HR 6297,17.001720,-54.596900,5.650000,Ara,,
    HR 6300,17.007527,-48.647800,6.000000,Ara,,
    HR 6304,17.029833,-58.958300,6.110000,Ara,,
    HR 6312,17.029473,-51.130800,6.450000,Ara,,
    HR 6314,17.052447,-53.236900,5.290000,Ara,Eps2Ara,
    HR 6320,17.073527,-57.712200,5.730000,Ara,,
    HR 6323,17.061587,-47.160000,6.060000,Ara,,
    HR 6356,17.168413,-61.675600,6.390000,Ara,,
    HR 6368,17.221527,-67.196700,5.890000,Ara,,
    HR 6374,17.194140,-48.874200,5.840000,Ara,,
    HR 6384,17.237000,-56.888300,6.090000,Ara,,
    HR 6408,17.320113,-59.694400,5.910000,Ara,,
    HR 6416,17.317553,-46.633900,5.480000,Ara,,
    HR 6423,17.325087,-50.063300,6.270000,Ara,,
    HR 6438,17.381947,-58.010300,5.880000,Ara,,
    HR 6440,17.400307,-62.864200,5.700000,Ara,,
    HR 6442,17.385247,-56.525300,5.800000,Ara,,
    HR 6447,17.405193,-60.673600,5.770000,Ara,,
    HR 6451,17.387807,-47.468300,5.250000,Ara,Iot Ara,
    HR 6461,17.421667,-55.530000,2.850000,Ara,Bet Ara,
    HR 6462,17.423220,-56.377500,3.340000,Ara,Gam Ara,
    HR 6468,17.433333,-50.633600,5.230000,Ara,Kap Ara,
    HR 6471,17.468807,-63.036400,6.240000,Ara,,
    HR 6475,17.448973,-51.949200,6.190000,Ara,,
    HR 6477,17.447640,-45.843600,5.290000,Ara,,
    HR 6478,17.453447,-50.630300,5.920000,Ara,,
    HR 6483,17.466000,-52.297200,5.750000,Ara,,
    HR 6487,17.477420,-55.169700,5.940000,Ara,,
    HR 6500,17.518307,-60.683900,3.620000,Ara,Del Ara,
    HR 6505,17.523053,-56.920600,5.950000,Ara,,
    HR 6510,17.530693,-49.876100,2.950000,Ara,Alp Ara,
    HR 6513,17.530307,-46.036400,6.030000,Ara,,
    HR 6525,17.593027,-59.846100,6.280000,Ara,,
    HR 6530,17.588887,-53.352800,6.100000,Ara,,
    HR 6537,17.594333,-46.505600,4.590000,Ara,1Sig Ara,
    HR 6547,17.624220,-50.060000,5.930000,Ara,,
    HR 6549,17.634887,-54.500300,5.250000,Ara,Pi Ara,
    HR 6569,17.673220,-49.415600,4.770000,Ara,Lam Ara,
    HR 6572,17.687860,-46.921900,5.790000,Ara,,
    HR 6576,17.701080,-50.510600,6.240000,Ara,,
    HR 6585,17.735753,-51.834200,5.150000,Ara,Mu Ara,
    HR 6614,17.810587,-55.401700,6.110000,Ara,,
    HR 6622,17.841167,-53.612200,5.920000,Ara,,
    HR 6632,17.853053,-53.130600,6.090000,Ara,,
    HR 6640,17.862360,-45.600600,6.110000,Ara,,
    HR 6743,18.110527,-50.091700,3.660000,Ara,The Ara,
    HR 6759,18.141693,-45.767200,6.150000,Ara,,
    HR 522,1.803027,16.955600,5.840000,Ari,4 Ari,
    HR 530,1.835693,22.275300,5.860000,Ari,1 Ari,
    HR 534,1.847780,11.043300,5.940000,Ari,,
    HR 545,1.892167,19.295800,4.830000,Ari,5Gam1Ari,
    HR 546,1.892167,19.293600,4.750000,Ari,5Gam2Ari,
    HR 553,1.910667,20.808100,2.640000,Ari,6Bet Ari,
    HR 559,1.930833,23.577200,5.740000,Ari,7 Ari,
    HR 563,1.955860,17.817500,5.100000,Ari,8Iot Ari,
    HR 569,1.965473,23.596100,4.790000,Ari,9Lam Ari,
    HR 577,1.993253,21.058300,5.870000,Ari,,
    HR 578,1.990527,12.294700,6.090000,Ari,,
    HR 601,2.043113,13.476700,5.940000,Ari,,
    HR 605,2.060913,25.935600,5.630000,Ari,10 Ari,
    HR 609,2.061833,18.253300,6.210000,Ari,,
    HR 613,2.109420,22.648300,5.030000,Ari,12Kap Ari,
    HR 615,2.113667,25.704700,6.150000,Ari,11 Ari,
    HR 617,2.119553,23.462500,2.000000,Ari,13Alp Ari,
    HR 623,2.157027,25.939700,4.980000,Ari,14 Ari,
    HR 624,2.156413,17.224400,6.430000,Ari,,
    HR 631,2.177113,19.500300,5.700000,Ari,15 Ari,
    HR 633,2.186667,25.936900,6.020000,Ari,16 Ari,
    HR 644,2.210413,24.167800,5.960000,Ari,,
    HR 646,2.213360,21.210800,5.270000,Ari,17Eta Ari,
    HR 648,2.217580,15.279700,5.710000,Ari,19 Ari,
    HR 656,2.262780,25.783100,5.790000,Ari,20 Ari,
    HR 657,2.261887,25.043100,5.580000,Ari,21 Ari,
    HR 665,2.286220,23.767800,6.550000,Ari,,
    HR 669,2.302080,19.901100,5.620000,Ari,22The Ari,
    HR 676,2.316113,23.167800,6.460000,Ari,,
    HR 702,2.413613,10.610600,5.470000,Ari,24Xi Ari,
    HR 711,2.451947,27.013300,6.180000,Ari,,
    HR 723,2.487113,23.468900,6.190000,Ari,,
    HR 728,2.509000,25.235000,5.920000,Ari,,
    HR 729,2.510667,19.855300,6.150000,Ari,26 Ari,
    HR 731,2.515113,17.703900,6.230000,Ari,27 Ari,
    HR 741,2.548360,15.034700,6.040000,Ari,29 Ari,
    HR 763,2.610527,12.447500,5.680000,Ari,31 Ari,
    HR 764,2.616027,24.648300,7.090000,Ari,30 Ari,
    HR 765,2.616807,24.647500,6.500000,Ari,30 Ari,
    HR 773,2.646947,21.961400,5.430000,Ari,32Nu Ari,
    HR 782,2.678080,27.060800,5.300000,Ari,33 Ari,
    HR 793,2.706113,20.011700,5.690000,Ari,34Mu Ari,
    HR 797,2.708027,10.741700,6.300000,Ari,,
    HR 801,2.724193,27.707200,4.660000,Ari,35 Ari,
    HR 803,2.730887,25.638100,6.350000,Ari,,
    HR 808,2.738640,17.763900,6.460000,Ari,36 Ari,
    HR 809,2.742473,15.311700,5.770000,Ari,37Omi Ari,
    HR 812,2.749333,12.445800,5.180000,Ari,38 Ari,
    HR 824,2.798473,29.247200,4.510000,Ari,39 Ari,
    HR 828,2.808920,18.283600,5.820000,Ari,40 Ari,
    HR 830,2.812747,25.188100,5.860000,Ari,,
    HR 836,2.821527,17.464200,5.220000,Ari,42Pi Ari,
    HR 838,2.833053,27.260600,3.630000,Ari,41 Ari,
    HR 847,2.858220,15.081900,5.490000,Ari,43Sig Ari,
    HR 856,2.886587,16.483300,6.310000,Ari,,
    HR 867,2.930140,18.331700,5.910000,Ari,45Rho2Ari,
    HR 869,2.940580,18.023100,5.630000,Ari,46Rho3Ari,
    HR 878,2.968113,20.668600,5.800000,Ari,47 Ari,
    HR 887,2.986860,21.340300,4.630000,Ari,48Eps Ari,
    HR 888,2.986860,21.340300,4.630000,Ari,48Eps Ari,
    HR 902,3.012253,10.870300,5.950000,Ari,,
    HR 905,3.031693,26.462200,5.900000,Ari,49 Ari,
    HR 916,3.058420,28.269700,6.360000,Ari,,
    HR 924,3.077973,15.856100,6.490000,Ari,,
    HR 927,3.090753,25.255300,6.800000,Ari,52 Ari,
    HR 928,3.090753,25.255300,7.000000,Ari,52 Ari,
    HR 931,3.106587,13.187200,5.620000,Ari,,
    HR 938,3.123807,17.880000,6.110000,Ari,53 Ari,
    HR 940,3.139220,18.795000,6.270000,Ari,54 Ari,
    HR 944,3.160193,29.076900,5.720000,Ari,55 Ari,
    HR 945,3.169113,27.820000,6.420000,Ari,,
    HR 946,3.174167,26.896400,6.020000,Ari,,
    HR 948,3.177473,11.872500,5.980000,Ari,,
    HR 951,3.193833,19.726700,4.350000,Ari,57Del Ari,
    HR 952,3.189420,13.047800,6.120000,Ari,,
    HR 954,3.203947,27.256900,5.790000,Ari,56 Ari,
    HR 971,3.255693,30.556700,5.520000,Ari,,
    HR 972,3.248360,21.044400,4.890000,Ari,58Zet Ari,
    HR 995,3.332167,27.071100,5.900000,Ari,59 Ari,
    HR 999,3.339000,29.048300,4.470000,Ari,,
    HR 1000,3.340447,25.662800,6.120000,Ari,60 Ari,
    HR 1005,3.353780,21.146900,5.280000,Ari,61Tau1Ari,
    HR 1012,3.369973,27.607500,5.520000,Ari,62 Ari,
    HR 1015,3.379220,20.741900,5.090000,Ari,63Tau2Ari,
    HR 1022,3.405140,24.724200,5.500000,Ari,64 Ari,
    HR 1027,3.407247,20.803600,6.080000,Ari,65 Ari,
    HR 1048,3.474053,22.804200,6.030000,Ari,66 Ari,
    HR 1501,4.730080,32.865300,6.450000,Aur,,
    HR 1528,4.821947,32.588300,5.860000,Aur,,
    HR 1529,4.820220,31.437200,5.580000,Aur,,
    HR 1535,4.852580,48.740800,5.660000,Aur,,
    HR 1550,4.879947,42.586700,5.710000,Aur,,
    HR 1551,4.877220,36.703100,4.780000,Aur,2 Aur,
    HR 1558,4.914253,44.060800,6.080000,Aur,,
    HR 1573,4.938860,36.168900,6.070000,Aur,,
    HR 1577,4.949887,33.166100,2.690000,Aur,3Iot Aur,
    HR 1592,4.987613,37.890300,4.940000,Aur,4Ome Aur,
    HR 1599,5.005080,39.394700,5.950000,Aur,5 Aur,
    HR 1602,5.006447,39.655000,6.580000,Aur,6 Aur,
    HR 1605,5.032807,43.823300,2.990000,Aur,7Eps Aur,
    HR 1612,5.041307,41.075800,3.750000,Aur,8Zet Aur,
    HR 1615,5.055167,41.441700,6.140000,Aur,,
    HR 1626,5.070693,30.494700,6.140000,Aur,,
    HR 1627,5.076913,32.320300,6.620000,Aur,,
    HR 1637,5.111280,51.597800,5.000000,Aur,9 Aur,
    HR 1639,5.100253,35.936400,6.520000,Aur,,
    HR 1641,5.108587,41.234400,3.170000,Aur,10Eta Aur,
    HR 1644,5.113780,43.174700,6.200000,Aur,,
    HR 1668,5.178580,46.962200,5.680000,Aur,,
    HR 1669,5.171920,37.301900,6.020000,Aur,,
    HR 1689,5.223807,38.484400,4.860000,Aur,11Mu Aur,
    HR 1692,5.245640,53.213900,6.200000,Aur,,
    HR 1706,5.256780,32.687800,5.020000,Aur,14 Aur,
    HR 1707,5.288280,53.586100,6.500000,Aur,,
    HR 1708,5.278167,45.998100,0.080000,Aur,13Alp Aur,
    HR 1712,5.271720,34.311900,5.960000,Aur,,
    HR 1722,5.304420,42.792200,5.480000,Aur,,
    HR 1725,5.311220,40.465000,6.180000,Aur,,
    HR 1726,5.302973,33.371700,4.540000,Aur,16 Aur,
    HR 1728,5.305253,33.767200,6.140000,Aur,17 Aur,
    HR 1729,5.319027,40.099200,4.710000,Aur,15Lam Aur,
    HR 1732,5.316667,33.748300,5.410000,Aur,,
    HR 1733,5.333973,44.425600,6.620000,Aur,,
    HR 1734,5.323220,33.985600,6.490000,Aur,18 Aur,
    HR 1736,5.344247,46.963900,6.540000,Aur,,
    HR 1738,5.337447,41.086100,5.520000,Aur,,
    HR 1740,5.333587,33.958100,5.030000,Aur,19 Aur,
    HR 1749,5.363447,41.804400,5.230000,Aur,20Rho Aur,
    HR 1752,5.353527,29.570000,5.760000,Aur,,
    HR 1760,5.380640,41.029400,5.540000,Aur,,
    HR 1768,5.389693,28.936700,6.460000,Aur,22 Aur,
    HR 1773,5.410887,37.385600,4.990000,Aur,21Sig Aur,
    HR 1775,5.410640,31.223900,6.280000,Aur,,
    HR 1776,5.410693,31.143100,5.940000,Aur,,
    HR 1779,5.420280,34.855300,6.550000,Aur,,
    HR 1794,5.448413,35.457200,6.150000,Aur,,
    HR 1795,5.446920,34.391700,5.940000,Aur,,
    HR 1796,5.447587,33.262800,6.150000,Aur,,
    HR 1804,5.452307,30.208600,5.740000,Aur,,
    HR 1805,5.460807,34.475800,5.070000,Aur,24Phi Aur,
    HR 1822,5.494613,29.186400,6.240000,Aur,,
    HR 1824,5.513500,41.461900,6.000000,Aur,,
    HR 1825,5.512527,39.825800,6.370000,Aur,,
    HR 1843,5.545473,32.191900,4.760000,Aur,25Chi Aur,
    HR 1846,5.557973,42.108900,6.550000,Aur,,
    HR 1850,5.557640,32.801100,6.480000,Aur,,
    HR 1854,5.560553,34.725800,6.270000,Aur,,
    HR 1866,5.609780,54.428900,5.730000,Aur,,
    HR 1869,5.604420,47.715300,6.110000,Aur,,
    HR 1884,5.614553,40.182200,6.090000,Aur,,
    HR 1904,5.629360,33.559200,6.330000,Aur,,
    HR 1914,5.643920,30.492500,5.400000,Aur,26 Aur,
    HR 1924,5.655113,29.215300,5.960000,Aur,,
    HR 1925,5.688973,53.481100,6.230000,Aur,,
    HR 1938,5.676640,31.358100,6.040000,Aur,,
    HR 1939,5.678360,31.920800,6.110000,Aur,,
    HR 1945,5.689167,29.487500,6.430000,Aur,,
    HR 1971,5.765000,49.826400,5.470000,Aur,27Omi Aur,
    HR 1974,5.763753,40.507200,6.580000,Aur,,
    HR 1979,5.787413,42.526700,6.290000,Aur,,
    HR 1995,5.819580,39.181100,4.520000,Aur,29Tau Aur,
    HR 2003,5.849000,51.514700,6.290000,Aur,,
    HR 2011,5.850667,37.305600,4.740000,Aur,31Ups Aur,
    HR 2012,5.858167,39.148600,3.970000,Aur,32Nu Aur,
    HR 2018,5.857140,32.125000,6.250000,Aur,,
    HR 2025,5.877640,39.574400,6.450000,Aur,,
    HR 2028,5.877807,33.917500,5.980000,Aur,,
    HR 2029,5.914113,55.706900,4.990000,Aur,30Xi Aur,
    HR 2045,5.937333,51.803900,6.490000,Aur,,
    HR 2046,5.916387,31.701700,5.900000,Aur,,
    HR 2054,5.951360,49.029400,6.470000,Aur,,
    HR 2066,5.942720,28.942200,6.320000,Aur,,
    HR 2077,5.992113,54.284700,3.720000,Aur,33Del Aur,
    HR 2079,5.996027,55.320800,6.440000,Aur,,
    HR 2080,5.996693,54.547200,6.140000,Aur,,
    HR 2081,5.989387,49.924400,5.890000,Aur,,
    HR 2088,5.992140,44.947500,1.900000,Aur,34Bet Aur,
    HR 2091,5.998913,45.936900,4.260000,Aur,35Pi Aur,
    HR 2095,5.995360,37.212500,2.620000,Aur,37The Aur,
    HR 2096,6.005280,44.591900,6.220000,Aur,,
    HR 2101,6.016280,47.901900,5.730000,Aur,36 Aur,
    HR 2105,6.028640,48.959400,5.960000,Aur,,
    HR 2110,6.019500,31.034700,5.980000,Aur,,
    HR 2112,6.046860,49.905600,6.050000,Aur,,
    HR 2115,6.048220,43.378600,6.420000,Aur,,
    HR 2119,6.055000,42.911700,6.100000,Aur,38 Aur,
    HR 2122,6.048640,32.635800,6.240000,Aur,,
    HR 2123,6.074747,51.573300,6.450000,Aur,,
    HR 2132,6.084280,42.981700,5.870000,Aur,39 Aur,
    HR 2137,6.084053,37.964200,6.340000,Aur,,
    HR 2139,6.092780,33.599200,6.230000,Aur,,
    HR 2141,6.102360,35.387500,6.120000,Aur,,
    HR 2143,6.109747,38.482800,5.360000,Aur,40 Aur,
    HR 2146,6.106253,29.512500,6.080000,Aur,,
    HR 2147,6.124140,41.854200,6.120000,Aur,,
    HR 2153,6.139720,41.055600,6.360000,Aur,,
    HR 2172,6.196113,52.647200,6.300000,Aur,,
    HR 2175,6.193473,48.713100,6.820000,Aur,41 Aur,
    HR 2176,6.193500,48.711100,6.090000,Aur,41 Aur,
    HR 2188,6.229253,51.172500,6.040000,Aur,,
    HR 2189,6.205580,32.693300,5.780000,Aur,,
    HR 2217,6.260833,36.148600,6.920000,Aur,,
    HR 2219,6.256307,29.498100,4.350000,Aur,44Kap Aur,
    HR 2228,6.292973,46.424200,6.520000,Aur,42 Aur,
    HR 2239,6.304693,46.360600,6.380000,Aur,43 Aur,
    HR 2264,6.362807,53.452200,5.360000,Aur,45 Aur,
    HR 2272,6.353360,29.541100,6.430000,Aur,,
    HR 2289,6.414973,49.288100,4.910000,Aur,46Psi1Aur,
    HR 2297,6.414613,29.707200,6.710000,Aur,,
    HR 2314,6.464193,47.405300,6.560000,Aur,,
    HR 2319,6.459860,32.563100,6.430000,Aur,,
    HR 2332,6.476140,30.493100,5.550000,Aur,48 Aur,
    HR 2338,6.500833,46.685600,5.900000,Aur,47 Aur,
    HR 2372,6.540887,32.454700,5.870000,Aur,,
    HR 2383,6.561860,33.024200,6.420000,Aur,,
    HR 2398,6.586693,28.022200,5.270000,Aur,49 Aur,
    HR 2405,6.609140,38.445300,5.290000,Aur,,
    HR 2419,6.644307,39.390800,5.690000,Aur,51 Aur,
    HR 2420,6.647000,39.902500,5.200000,Aur,52Psi3Aur,
    HR 2425,6.639720,28.984200,5.790000,Aur,53 Aur,
    HR 2427,6.655527,42.488900,4.790000,Aur,50Psi2Aur,
    HR 2434,6.666113,44.013900,6.410000,Aur,,
    HR 2438,6.659193,28.263100,6.030000,Aur,54 Aur,
    HR 2452,6.693807,35.931900,6.460000,Aur,,
    HR 2459,6.718053,44.524400,5.020000,Aur,55Psi4Aur,
    HR 2464,6.720500,37.146900,6.190000,Aur,,
    HR 2471,6.736833,36.109700,6.310000,Aur,,
    HR 2483,6.778973,43.577500,5.250000,Aur,56Psi5Aur,
    HR 2487,6.794333,48.789400,5.220000,Aur,57Psi6Aur,
    HR 2516,6.846087,41.781400,5.020000,Aur,58Psi7Aur,
    HR 2532,6.885447,44.839400,6.260000,Aur,,
    HR 2539,6.883747,38.869200,6.120000,Aur,59 Aur,
    HR 2541,6.887053,38.438100,6.300000,Aur,60 Aur,
    HR 2542,6.884280,35.788600,6.010000,Aur,,
    HR 2547,6.899167,38.505000,6.480000,Aur,61Psi8Aur,
    HR 2556,6.920887,45.826400,6.340000,Aur,,
    HR 2557,6.920747,43.910000,6.130000,Aur,,
    HR 2568,6.942307,46.274200,5.870000,Aur,Psi9Aur,
    HR 2573,6.948887,46.705000,5.860000,Aur,,
